recipe_id,ingredient_id,ingredient_index,qty_value,unit,portion_factor,ingredient_line_raw,parse_status,review_reason,std_unit,actual_measure,standard_unit,measure_only
67,665,5,,,1.0,Zest from 1 orange,ok,,Zest from 1 orange,,Zest from 1 orange,
67,575,6,,,1.0,¾ cup (144 g) granulated sugar,ok,,¾ cup (144 g) granulated sugar,144 g,¾ cup granulated sugar,¾ cup
67,516,7,,,1.0,1 tbsp (14 g) room-temperature unsalted butter,ok,,1 tablespoon (14 g) room-temperature unsalted butter,14 g,1 tablespoon room-temperature unsalted butter,1 tablespoon
67,22,8,,,1.0,4 tbsp (80 g) apricot jam,ok,,4 tablespoon (80 g) apricot jam,80 g,4 tablespoon apricot jam,4 tablespoon
67,206,9,,,1.0,1 tsp distilled white vinegar,ok,,1 teaspoon distilled white vinegar,,1 teaspoon distilled white vinegar,1 teaspoon
67,364,10,,,1.0,¾ cup (180 ml) milk,ok,,¾ cup (180 ml) milk,180 ml,¾ cup milk,¾ cup
67,217,11,,,1.0,1 cup (240 ml) evaporated milk,ok,,1 cup (240 ml) evaporated milk,240 ml,1 cup evaporated milk,1 cup
67,99,12,,,1.0,8 tbsp (112 g) butter,ok,,8 tablespoon (112 g) butter,112 g,8 tablespoon butter,8 tablespoon
67,95,13,,,1.0,¼ cup (36 g) brown sugar,ok,,¼ cup (36 g) brown sugar,36 g,¼ cup brown sugar,¼ cup
67,611,14,,,1.0,1½ tsp (8 ml) vanilla extract,ok,,1½ teaspoon (8 ml) vanilla extract,8 ml,1½ teaspoon vanilla extract,
68,618,1,0.5,cup,1.0,,ok,,,,,
69,327,1,2.0,pounds,1.0,,ok,,,,,
70,197,1,1.25,teaspoons,1.0,,ok,,,,,
71,399,1,2.0,,1.0,,ok,,,,,
72,214,1,0.75,cup,1.0,,review,contains_conjunction,,,,
73,625,1,10.0,cups,1.0,,ok,,,,,
74,580,1,1.0,,1.0,,review,contains_conjunction,,,,
75,522,1,1.0,teaspoon,1.0,,ok,,,,,
76,397,1,0.5,cup,1.0,,ok,,,,,
77,615,1,2.0,tablespoons,1.0,,ok,,,,,
78,99,1,0.5,cup,1.0,,ok,,,,,
79,615,1,1.0,tablespoon,1.0,,ok,,,,,
80,397,1,1.0,tbsp,1.0,,ok,,,,,
81,461,1,1.0,(17.5 ounce) package,1.0,,ok,,,,,
82,621,1,1.0,cup,1.0,,ok,,,,,
83,491,1,1.0,,1.0,,review,long_base_phrase,,,,
84,397,1,3.0,tablespoons,1.0,,ok,,,,,
85,640,1,2.0,cups,1.0,,ok,,,,,
86,160,1,1.0,teaspoon,1.0,,ok,,,,,
87,397,1,1.0,tablespoon,1.0,,ok,,,,,
88,423,1,2.0,tablespoons,1.0,,ok,,,,,
89,625,1,3.0,cups,1.0,,ok,,,,,
90,107,1,1.0,large head,1.0,,ok,,,,,
91,613,1,1.25,cups,1.0,,ok,,,,,
92,211,1,1.0,large,1.0,,ok,,,,,
93,493,1,1.0,cup,1.0,,ok,,,,,
94,399,1,1.0,,1.0,,ok,,,,,
95,346,1,2.0,cups,1.0,,ok,,,,,
96,10,1,4.0,cups,1.0,,ok,,,,,
97,99,1,1.0,cup unsalted,1.0,,ok,,,,,
98,563,1,2.0,cups,1.0,,ok,,,,,
99,397,1,1.5,tablespoons,1.0,,ok,,,,,
100,421,1,1.0,tablespoon,1.0,,ok,,,,,
101,386,1,0.5,cup,1.0,,ok,,,,,
102,640,1,1.0,cup,1.0,,ok,,,,,
103,398,1,0.25,cup,1.0,,review,contains_conjunction,,,,
104,142,1,2.0,pounds,1.0,,ok,,,,,
105,14,1,2.0,cups,1.0,,ok,,,,,
106,620,1,1.0,cup,1.0,,ok,,,,,
107,150,1,2.0,(15 ounce) cans,1.0,,ok,,,,,
108,641,1,0.5,cup,1.0,,ok,,,,,
109,151,1,10.0,,1.0,,ok,,,,,
110,84,1,1.0,(3 pound),1.0,,ok,,,,,
111,615,1,2.0,tablespoons,1.0,,ok,,,,,
112,361,1,12.0,,1.0,,review,long_base_phrase,,,,
113,397,1,1.0,tablespoon,1.0,,ok,,,,,
114,397,1,2.0,tablespoons,1.0,,ok,,,,,
115,615,1,1.0,tablespoon,1.0,,ok,,,,,
116,364,1,0.5,cup,1.0,,ok,,,,,
117,658,1,4.0,,1.0,,review,contains_conjunction,,,,
118,615,1,1.0,tablespoon,1.0,,ok,,,,,
119,333,1,1.0,cup,1.0,,ok,,,,,
120,462,1,1.0,,1.0,,ok,,,,,
121,397,1,2.0,tablespoons,1.0,,ok,,,,,
122,178,1,,,1.0,,ok,,,,,
123,613,1,2.0,cups,1.0,,ok,,,,,
124,637,1,1.5,cups,1.0,,ok,,,,,
125,222,1,2.0,tablespoons,1.0,,ok,,,,,
126,343,1,1.0,cup,1.0,,ok,,,,,
127,500,1,,,1.0,"2 large red or orange peppers , de-seeded and cut into bite-sized chunks",review,long_base_phrase;long_raw_phrase;contains_conjunction,"2 large red or orange peppers , de-seeded and cut into bite-sized chunks",,"2 large red or orange peppers , de-seeded and cut into bite-sized chunks",2 large
127,581,2,,,1.0,"2 sweet potatoes , scrubbed and cut into bite-sized chunks",review,long_base_phrase;contains_conjunction,"2 sweet potatoes , scrubbed and cut into bite-sized chunks",,"2 sweet potatoes , scrubbed and cut into bite-sized chunks",
127,498,3,,,1.0,"2 red onions , cut into bite-sized chunks",ok,,"2 red onions , cut into bite-sized chunks",,"2 red onions , cut into bite-sized chunks",
127,132,4,,,1.0,200g/7oz cherry tomatoes,ok,,200g/7oz cherry tomatoes,,200g/7oz cherry tomatoes,
127,289,5,,,1.0,1 tbsp harissa spice mix,ok,,1 tablespoon harissa spice mix,,1 tablespoon harissa spice mix,1 tablespoon
127,397,6,,,1.0,1 tbsp olive oil,ok,,1 tablespoon olive oil,,1 tablespoon olive oil,1 tablespoon
127,538,7,,,1.0,sea salt and freshly ground black pepper,review,mixed_seasoning;contains_conjunction,sea salt and freshly ground black pepper,,sea salt and freshly ground black pepper,
128,440,1,,,1.0,"4 pointed red peppers , grated",ok,,"4 pointed red peppers , grated",,"4 pointed red peppers , grated",
128,497,2,,,1.0,"1 red onion , grated",ok,,"1 red onion , grated",,"1 red onion , grated",
128,163,3,,,1.0,"2cm/Â¾in piece fresh root ginger , peeled and grated",review,contains_conjunction,"2cm/Â¾in piece fresh root ginger , peeled and grated",,"2cm/Â¾in piece fresh root ginger , peeled and grated",
128,251,4,,,1.0,"5 garlic cloves, grated",ok,,"5 garlic cloves, grated",,"5 garlic cloves, grated",
128,494,5,,,1.0,"3 red chillies , chopped",ok,,"3 red chillies , chopped",,"3 red chillies , chopped",
128,492,6,,,1.0,"2 red birdâs-eye chillies , halved",ok,,"2 red birdâs-eye chillies , halved",,"2 red birdâs-eye chillies , halved",
128,614,7,,,1.0,"1 vegetable stock cube, crumbled",ok,,"1 vegetable stock cube, crumbled",,"1 vegetable stock cube, crumbled",
128,397,8,,,1.0,2 tbsp olive oil,ok,,2 tablespoon olive oil,,2 tablespoon olive oil,2 tablespoon
128,399,9,,,1.0,"1 onion , sliced",ok,,"1 onion , sliced",,"1 onion , sliced",
128,565,10,,,1.0,"2 sprigs fresh thyme , leaves only",ok,,"2 sprigs fresh thyme , leaves only",,"2 sprigs fresh thyme , leaves only",
128,132,11,,,1.0,"6 cherry tomatoes , chopped",ok,,"6 cherry tomatoes , chopped",,"6 cherry tomatoes , chopped",
129,68,1,,,1.0,350g/12oz dried black-eyed beans,ok,,350g/12oz dried black-eyed beans,,350g/12oz dried black-eyed beans,
129,552,2,,,1.0,"900g/2lb sirloin steak, cut into 1cm/Â½ in cubes",ok,,"900g/2lb sirloin steak, cut into 1cm/Â½ in cubes",,"900g/2lb sirloin steak, cut into 1cm/Â½ in cubes",
129,236,3,,,1.0,325ml/11Â½fl oz vegetable oil,ok,,325ml/11Â½fl oz vegetable oil,,325ml/11Â½fl oz vegetable oil,
129,399,4,,,1.0,"1 large onion , chopped",ok,,"1 large onion , chopped",,"1 large onion , chopped",1 large
129,251,5,,,1.0,"4 garlic cloves, finely chopped",ok,,"4 garlic cloves, finely chopped",,"4 garlic cloves, finely chopped",
129,163,6,,,1.0,"4cm/2in piece fresh root ginger , grated",ok,,"4cm/2in piece fresh root ginger , grated",,"4cm/2in piece fresh root ginger , grated",
129,154,7,,,1.0,1 tsp dried chilli flakes,ok,,1 teaspoon dried chilli flakes,,1 teaspoon dried chilli flakes,1 teaspoon
129,596,8,,,1.0,2 x 400g tins chopped tomatoes,ok,,2 x 400g tins chopped tomatoes,,2 x 400g tins chopped tomatoes,
129,600,9,,,1.0,2 tbsp tomato purÃ©e,ok,,2 tablespoon tomato purÃ©e,,2 tablespoon tomato purÃ©e,2 tablespoon
129,46,10,,,1.0,2 beef stock cubes,ok,,2 beef stock cubes,,2 beef stock cubes,
129,564,11,,,1.0,2 sprigs fresh thyme,ok,,2 sprigs fresh thyme,,2 sprigs fresh thyme,
129,534,12,,,1.0,"1 Scotch bonnet chilli , chopped",ok,,"1 Scotch bonnet chilli , chopped",,"1 Scotch bonnet chilli , chopped",
129,511,13,,,1.0,"3 ripe plantain , peeled and sliced",review,contains_conjunction,"3 ripe plantain , peeled and sliced",,"3 ripe plantain , peeled and sliced",
129,524,14,,,1.0,salt and freshly ground black pepper,review,mixed_seasoning;contains_conjunction,salt and freshly ground black pepper,,salt and freshly ground black pepper,
130,102,1,,,1.0,"butter , for greasing",ok,,"butter , for greasing",,"butter , for greasing",
130,231,2,,,1.0,400ml/14fl oz full-fat milk,ok,,400ml/14fl oz full-fat milk,,400ml/14fl oz full-fat milk,
130,635,3,,,1.0,50g/1Â¾oz fresh white breadcrumbs,ok,,50g/1Â¾oz fresh white breadcrumbs,,50g/1Â¾oz fresh white breadcrumbs,
130,241,4,,,1.0,"4 large free-range eggs , beaten",ok,,"4 large free-range eggs , beaten",,"4 large free-range eggs , beaten",4 large
130,397,5,,,1.0,1 tbsp olive oil,ok,,1 tablespoon olive oil,,1 tablespoon olive oil,1 tablespoon
130,328,6,,,1.0,1kg/2lb 4oz lamb mince,ok,,1kg/2lb 4oz lamb mince,,1kg/2lb 4oz lamb mince,
130,399,7,,,1.0,"2 onions , finely chopped",ok,,"2 onions , finely chopped",,"2 onions , finely chopped",
130,35,8,,,1.0,1 bay leaf,ok,,1 bay leaf,,1 bay leaf,
130,251,9,,,1.0,"2 garlic cloves , crushed",ok,,"2 garlic cloves , crushed",,"2 garlic cloves , crushed",
130,349,10,,,1.0,2 tbsp madras curry paste,ok,,2 tablespoon madras curry paste,,2 tablespoon madras curry paste,2 tablespoon
130,233,11,,,1.0,250ml/9fl oz lamb stock,ok,,250ml/9fl oz lamb stock,,250ml/9fl oz lamb stock,
130,645,12,,,1.0,2 tbsp Worcestershire sauce,ok,,2 tablespoon Worcestershire sauce,,2 tablespoon Worcestershire sauce,2 tablespoon
130,352,13,,,1.0,2 tbsp mango chutney,ok,,2 tablespoon mango chutney,,2 tablespoon mango chutney,2 tablespoon
130,473,14,,,1.0,50g/1Â¾oz raisins,ok,,50g/1Â¾oz raisins,,50g/1Â¾oz raisins,
130,20,15,,,1.0,"50g/1Â¾oz dried apricots , chopped",ok,,"50g/1Â¾oz dried apricots , chopped",,"50g/1Â¾oz dried apricots , chopped",
130,158,16,,,1.0,1 tbsp cider vinegar,ok,,1 tablespoon cider vinegar,,1 tablespoon cider vinegar,1 tablespoon
131,138,1,,,1.0,"1 whole chicken on the bone, skin on, separated into 6â8 pieces",review,long_raw_phrase,"1 whole chicken on the bone, skin on, separated into 6â8 pieces",,"1 whole chicken on the bone, skin on, separated into 6â8 pieces",
131,399,2,,,1.0,"1 onion , chopped",ok,,"1 onion , chopped",,"1 onion , chopped",
131,120,3,,,1.0,"2 carrots , peeled and chopped",review,contains_conjunction,"2 carrots , peeled and chopped",,"2 carrots , peeled and chopped",
131,129,4,,,1.0,"3 celery sticks, chopped",ok,,"3 celery sticks, chopped",,"3 celery sticks, chopped",
131,255,5,,,1.0,"1 head garlic , cut in half",ok,,"1 head garlic , cut in half",,"1 head garlic , cut in half",
131,182,6,,,1.0,2 tbsp coriander seeds,ok,,2 tablespoon coriander seeds,,2 tablespoon coriander seeds,2 tablespoon
131,199,7,,,1.0,1 tbsp cumin seeds,ok,,1 tablespoon cumin seeds,,1 tablespoon cumin seeds,1 tablespoon
131,162,8,,,1.0,1 cinnamon stick,ok,,1 cinnamon stick,,1 cinnamon stick,
131,118,9,,,1.0,"3 cardamom pods, crushed",ok,,"3 cardamom pods, crushed",,"3 cardamom pods, crushed",
131,537,11,,,1.0,1â2 tsp sea salt,ok,,1â2 teaspoon sea salt,,1â2 teaspoon sea salt,
131,66,12,,,1.0,1 tbsp black peppercorns,ok,,1 tablespoon black peppercorns,,1 tablespoon black peppercorns,1 tablespoon
132,397,1,,,1.0,3 tbsp olive oil,ok,,3 tablespoon olive oil,,3 tablespoon olive oil,3 tablespoon
132,399,2,,,1.0,"4 large onions , sliced",ok,,"4 large onions , sliced",,"4 large onions , sliced",4 large
132,87,3,,,1.0,"700g/1lb 9oz boneless, skinless chicken thighs or breasts",review,long_base_phrase;contains_conjunction,"700g/1lb 9oz boneless, skinless chicken thighs or breasts",,"700g/1lb 9oz boneless, skinless chicken thighs or breasts",
132,179,4,,,1.0,"20g/Â¾oz fresh coriander , finely chopped",ok,,"20g/Â¾oz fresh coriander , finely chopped",,"20g/Â¾oz fresh coriander , finely chopped",
132,251,5,,,1.0,"3 garlic cloves, crushed",ok,,"3 garlic cloves, crushed",,"3 garlic cloves, crushed",
132,474,6,,,1.0,1 tsp ras el hanout,ok,,1 teaspoon ras el hanout,,1 teaspoon ras el hanout,1 teaspoon
132,604,7,,,1.0,Â¼ tsp ground turmeric,ok,,Â¼ teaspoon ground turmeric,,Â¼ teaspoon ground turmeric,
132,261,8,,,1.0,Â¼ tsp ground ginger,ok,,Â¼ teaspoon ground ginger,,Â¼ teaspoon ground ginger,
132,62,9,,,1.0,1/8 tsp ground black pepper,ok,,1/8 teaspoon ground black pepper,,1/8 teaspoon ground black pepper,1/8 teaspoon
132,230,10,,,1.0,150ml/5fl oz chicken stock,ok,,150ml/5fl oz chicken stock,,150ml/5fl oz chicken stock,
132,518,11,,,1.0,2 tbsp runny honey,ok,,2 tablespoon runny honey,,2 tablespoon runny honey,2 tablespoon
132,161,12,,,1.0,"2 tsp ground cinnamon , plus extra for dusting",ok,,"2 teaspoon ground cinnamon , plus extra for dusting",,"2 teaspoon ground cinnamon , plus extra for dusting",2 teaspoon
132,72,13,,,1.0,100g/3Â½oz blanched almonds,ok,,100g/3Â½oz blanched almonds,,100g/3Â½oz blanched almonds,
132,546,14,,,1.0,100g/3Â½oz shelled unsalted pistachio nuts,ok,,100g/3Â½oz shelled unsalted pistachio nuts,,100g/3Â½oz shelled unsalted pistachio nuts,
132,125,15,,,1.0,2 tbsp caster sugar,ok,,2 tablespoon caster sugar,,2 tablespoon caster sugar,2 tablespoon
132,606,16,,,1.0,50g/1Â¾oz unsalted butter,ok,,50g/1Â¾oz unsalted butter,,50g/1Â¾oz unsalted butter,
132,241,17,,,1.0,5 large free-range eggs,ok,,5 large free-range eggs,,5 large free-range eggs,5 large
132,226,18,,,1.0,325g/11Â½oz filo pastry sheets,ok,,325g/11Â½oz filo pastry sheets,,325g/11Â½oz filo pastry sheets,
132,338,19,,,1.0,"3 lemons , finely grated zest only",ok,,"3 lemons , finely grated zest only",,"3 lemons , finely grated zest only",
132,244,20,,,1.0,1 free-range egg yolk,ok,,1 free-range egg yolk,,1 free-range egg yolk,
132,305,21,,,1.0,"icing sugar , for dusting",ok,,"icing sugar , for dusting",,"icing sugar , for dusting",
132,522,22,,,1.0,salt,ok,,salt,,salt,
133,399,1,,,1.0,"1 onion , grated",ok,,"1 onion , grated",,"1 onion , grated",
133,251,2,,,1.0,"4 garlic cloves, crushed",ok,,"4 garlic cloves, crushed",,"4 garlic cloves, crushed",
133,260,3,,,1.0,"15g/Â½oz ginger , peeled and grated",review,contains_conjunction,"15g/Â½oz ginger , peeled and grated",,"15g/Â½oz ginger , peeled and grated",
133,205,4,,,1.0,2 tbsp Dijon mustard,ok,,2 tablespoon Dijon mustard,,2 tablespoon Dijon mustard,2 tablespoon
133,504,5,,,1.0,2 tbsp red wine vinegar,ok,,2 tablespoon red wine vinegar,,2 tablespoon red wine vinegar,2 tablespoon
133,335,6,,,1.0,"1 lemon , juice only",ok,,"1 lemon , juice only",,"1 lemon , juice only",
133,534,7,,,1.0,"1 Scotch bonnet chilli , finely chopped",ok,,"1 Scotch bonnet chilli , finely chopped",,"1 Scotch bonnet chilli , finely chopped",
133,527,8,,,1.0,salt and freshly ground pepper,review,mixed_seasoning;contains_conjunction,salt and freshly ground pepper,,salt and freshly ground pepper,
133,146,9,,,1.0,"8 chicken thighs , skin-on and bone-in",review,contains_conjunction,"8 chicken thighs , skin-on and bone-in",,"8 chicken thighs , skin-on and bone-in",
134,60,1,,,1.0,"120g/4Â½oz black eyed beans , soaked overnight or for at least 5 hours",review,long_base_phrase;long_raw_phrase;contains_conjunction,"120g/4Â½oz black eyed beans , soaked overnight or for at least 5 hours",,"120g/4Â½oz black eyed beans , soaked overnight or for at least 5 hours",
134,399,2,,,1.0,100g/3Â½oz onion,ok,,100g/3Â½oz onion,,100g/3Â½oz onion,
134,213,3,,,1.0,"80g/3oz egusi seeds , toasted",ok,,"80g/3oz egusi seeds , toasted",,"80g/3oz egusi seeds , toasted",
134,639,4,,,1.0,6g/Â¼oz white pepper,ok,,6g/Â¼oz white pepper,,6g/Â¼oz white pepper,
134,617,5,,,1.0,"50ml/1Â¾oz vegetable oil , plus extra for greasing",ok,,"50ml/1Â¾oz vegetable oil , plus extra for greasing",,"50ml/1Â¾oz vegetable oil , plus extra for greasing",
134,612,6,,,1.0,10g vegetable bouillon powder,ok,,10g vegetable bouillon powder,,10g vegetable bouillon powder,
134,243,7,,,1.0,200g/7oz free-range egg whites,ok,,200g/7oz free-range egg whites,,200g/7oz free-range egg whites,
135,522,1,,,1.0,80g/3oz salt,ok,,80g/3oz salt,,80g/3oz salt,
135,182,2,,,1.0,1 tsp coriander seeds,ok,,1 teaspoon coriander seeds,,1 teaspoon coriander seeds,1 teaspoon
135,224,3,,,1.0,1 tsp fennel seeds,ok,,1 teaspoon fennel seeds,,1 teaspoon fennel seeds,1 teaspoon
135,571,4,,,1.0,2 star anise,ok,,2 star anise,,2 star anise,
135,574,5,,,1.0,1 tbsp roughly chopped stem ginger,ok,,1 tablespoon roughly chopped stem ginger,,1 tablespoon roughly chopped stem ginger,1 tablespoon
135,443,6,,,1.0,"250g/9oz pork chops , trimmed",ok,,"250g/9oz pork chops , trimmed",,"250g/9oz pork chops , trimmed",
136,261,1,,,1.0,30g/1oz ground ginger,ok,,30g/1oz ground ginger,,30g/1oz ground ginger,
136,252,2,,,1.0,30g/1oz garlic granules,ok,,30g/1oz garlic granules,,30g/1oz garlic granules,
136,155,3,,,1.0,45g/1Â½oz chilli flakes,ok,,45g/1Â½oz chilli flakes,,45g/1Â½oz chilli flakes,
136,591,4,,,1.0,20g/Â¾oz dried thyme,ok,,20g/Â¾oz dried thyme,,20g/Â¾oz dried thyme,
136,160,5,,,1.0,20g/Â¾oz ground cinnamon,ok,,20g/Â¾oz ground cinnamon,,20g/Â¾oz ground cinnamon,
136,389,6,,,1.0,15g/Â½oz ground nutmeg,ok,,15g/Â½oz ground nutmeg,,15g/Â½oz ground nutmeg,
136,180,7,,,1.0,20g/Â¾oz ground coriander,ok,,20g/Â¾oz ground coriander,,20g/Â¾oz ground coriander,
136,522,8,,,1.0,1 tbsp salt,ok,,1 tablespoon salt,,1 tablespoon salt,1 tablespoon
136,62,9,,,1.0,1 tbsp ground black pepper,ok,,1 tablespoon ground black pepper,,1 tablespoon ground black pepper,1 tablespoon
137,615,1,,,1.0,3 tbsp vegetable oil,ok,,3 tablespoon vegetable oil,,3 tablespoon vegetable oil,3 tablespoon
137,93,2,,,1.0,"1 brown onion , roughly chopped",ok,,"1 brown onion , roughly chopped",,"1 brown onion , roughly chopped",
137,251,3,,,1.0,"4 garlic cloves, crushed",ok,,"4 garlic cloves, crushed",,"4 garlic cloves, crushed",
137,536,4,,,1.0,"1â2 Scotch bonnet chillies , roughly chopped or left whole",review,contains_conjunction,"1â2 Scotch bonnet chillies , roughly chopped or left whole",,"1â2 Scotch bonnet chillies , roughly chopped or left whole",
137,600,5,,,1.0,4 tbsp tomato purÃ©e,ok,,4 tablespoon tomato purÃ©e,,4 tablespoon tomato purÃ©e,4 tablespoon
137,15,6,,,1.0,1 tbsp all-purpose seasoning,ok,,1 tablespoon all-purpose seasoning,,1 tablespoon all-purpose seasoning,1 tablespoon
137,437,7,,,1.0,"600g/1lb 5oz plum tomatoes , roughly chopped",ok,,"600g/1lb 5oz plum tomatoes , roughly chopped",,"600g/1lb 5oz plum tomatoes , roughly chopped",
137,613,8,,,1.0,"4 vegetable stock cube (such as Maggi stock cubes), crushed",ok,,"4 vegetable stock cube (such as Maggi stock cubes), crushed",such as Maggi stock cubes,"4 vegetable stock cube, crushed",
137,36,9,,,1.0,2 bay leaves,ok,,2 bay leaves,,2 bay leaves,
137,34,10,,,1.0,"500g/1lb 2oz basmati rice , rinsed",ok,,"500g/1lb 2oz basmati rice , rinsed",,"500g/1lb 2oz basmati rice , rinsed",
137,432,11,,,1.0,850ml/1Â½ pint lamb stock,ok,,850ml/1Â½ pint lamb stock,,850ml/1Â½ pint lamb stock,
137,529,12,,,1.0,"salt, white pepper and ground black pepper",review,long_base_phrase;mixed_seasoning;contains_conjunction,"salt, white pepper and ground black pepper",,"salt, white pepper and ground black pepper",
138,548,1,,,1.0,"1 shoulder of lamb (approximately 1kg/2lb 4oz), diced",ok,,"1 shoulder of lamb (approximately 1kg/2lb 4oz), diced",approximately 1kg/2lb 4oz,"1 shoulder of lamb, diced",
139,435,1,,,1.0,150g/5Â½oz plain flour,ok,,150g/5Â½oz plain flour,,150g/5Â½oz plain flour,
139,55,2,,,1.0,1Â½ tsp bicarbonate of soda,ok,,1Â½ teaspoon bicarbonate of soda,,1Â½ teaspoon bicarbonate of soda,
139,22,3,,,1.0,2 tbsp apricot jam,ok,,2 tablespoon apricot jam,,2 tablespoon apricot jam,2 tablespoon
139,241,4,,,1.0,2 free-range eggs,ok,,2 free-range eggs,,2 free-range eggs,
139,339,5,,,1.0,175g/6oz light brown sugar,ok,,175g/6oz light brown sugar,,175g/6oz light brown sugar,
139,125,6,,,1.0,55g/2oz caster sugar,ok,,55g/2oz caster sugar,,55g/2oz caster sugar,
139,234,7,,,1.0,200ml/7fl oz milk (preferably full-fat),ok,,200ml/7fl oz milk (preferably full-fat),preferably full-fat,200ml/7fl oz milk,
139,101,8,,,1.0,"50g/1Â¾oz melted butter , plus extra for greasing",ok,,"50g/1Â¾oz melted butter , plus extra for greasing",,"50g/1Â¾oz melted butter , plus extra for greasing",
139,642,9,,,1.0,1 tbsp white wine or spirit vinegar,review,contains_conjunction,1 tablespoon white wine or spirit vinegar,,1 tablespoon white wine or spirit vinegar,1 tablespoon
140,503,1,,,1.0,"1 red pepper , deseeded and chopped",review,contains_conjunction,"1 red pepper , deseeded and chopped",,"1 red pepper , deseeded and chopped",
140,93,2,,,1.0,"1 brown onion , roughly chopped",ok,,"1 brown onion , roughly chopped",,"1 brown onion , roughly chopped",
140,251,3,,,1.0,"4 garlic cloves, finely chopped or grated",review,contains_conjunction,"4 garlic cloves, finely chopped or grated",,"4 garlic cloves, finely chopped or grated",
140,163,4,,,1.0,"4cm/1Â½in piece fresh root ginger , peeled and finely grated",review,long_raw_phrase;contains_conjunction,"4cm/1Â½in piece fresh root ginger , peeled and finely grated",,"4cm/1Â½in piece fresh root ginger , peeled and finely grated",
140,257,5,,,1.0,"generous pinch red chilli flakes, plus extra if desired",review,long_base_phrase,"generous pinch red chilli flakes, plus extra if desired",,"generous pinch red chilli flakes, plus extra if desired",
141,579,1,,,1.0,1 tbsp smoked sweet paprika,ok,,1 tablespoon smoked sweet paprika,,1 tablespoon smoked sweet paprika,1 tablespoon
141,300,2,,,1.0,1 tbsp hot paprika,ok,,1 tablespoon hot paprika,,1 tablespoon hot paprika,1 tablespoon
141,252,3,,,1.0,2 tsp garlic granules,ok,,2 teaspoon garlic granules,,2 teaspoon garlic granules,2 teaspoon
141,401,4,,,1.0,2 tsp onion salt,ok,,2 teaspoon onion salt,,2 teaspoon onion salt,2 teaspoon
141,403,5,,,1.0,1 tsp dried oregano,ok,,1 teaspoon dried oregano,,1 teaspoon dried oregano,1 teaspoon
141,237,6,,,1.0,2 tsp flaky sea salt,ok,,2 teaspoon flaky sea salt,,2 teaspoon flaky sea salt,2 teaspoon
141,180,7,,,1.0,2 tsp ground coriander,ok,,2 teaspoon ground coriander,,2 teaspoon ground coriander,2 teaspoon
141,125,8,,,1.0,1 tsp caster sugar,ok,,1 teaspoon caster sugar,,1 teaspoon caster sugar,1 teaspoon
141,292,9,,,1.0,1 heaped tsp ancho or habanero chilli flakes (optional),review,contains_conjunction,1 heaped teaspoon ancho or habanero chilli flakes (optional),optional,1 heaped teaspoon ancho or habanero chilli flakes,
142,236,1,,,1.0,50ml/2fl oz vegetable oil,ok,,50ml/2fl oz vegetable oil,,50ml/2fl oz vegetable oil,
142,497,2,,,1.0,"3 red onions , chopped",ok,,"3 red onions , chopped",,"3 red onions , chopped",
142,251,3,,,1.0,"2 garlic cloves, finely chopped",ok,,"2 garlic cloves, finely chopped",,"2 garlic cloves, finely chopped",
142,590,4,,,1.0,"thumb-sized piece fresh root ginger , grated",ok,,"thumb-sized piece fresh root ginger , grated",,"thumb-sized piece fresh root ginger , grated",
142,229,5,,,1.0,75ml/2.5fl oz brandy,ok,,75ml/2.5fl oz brandy,,75ml/2.5fl oz brandy,
142,21,6,,,1.0,250g/9oz apricot chutney,ok,,250g/9oz apricot chutney,,250g/9oz apricot chutney,
142,644,7,,,1.0,2 tbsp wholegrain mustard,ok,,2 tablespoon wholegrain mustard,,2 tablespoon wholegrain mustard,2 tablespoon
142,645,8,,,1.0,2 tbsp Worcestershire sauce,ok,,2 tablespoon Worcestershire sauce,,2 tablespoon Worcestershire sauce,2 tablespoon
142,235,9,,,1.0,100ml/3Â½fl oz tomato ketchup,ok,,100ml/3Â½fl oz tomato ketchup,,100ml/3Â½fl oz tomato ketchup,
142,230,10,,,1.0,200ml/7fl oz chicken stock,ok,,200ml/7fl oz chicken stock,,200ml/7fl oz chicken stock,
142,155,11,,,1.0,1 pinch chilli flakes,ok,,1 pinch chilli flakes,,1 pinch chilli flakes,
142,411,12,,,1.0,1 tsp smoked paprika,ok,,1 teaspoon smoked paprika,,1 teaspoon smoked paprika,1 teaspoon
142,524,13,,,1.0,salt and freshly ground black pepper,review,mixed_seasoning;contains_conjunction,salt and freshly ground black pepper,,salt and freshly ground black pepper,
143,540,1,,,1.0,150g/5Â½oz self-raising flour,ok,,150g/5Â½oz self-raising flour,,150g/5Â½oz self-raising flour,
143,116,2,,,1.0,1 tsp ground cardamom,ok,,1 teaspoon ground cardamom,,1 teaspoon ground cardamom,1 teaspoon
143,522,3,,,1.0,pinch salt,ok,,pinch salt,,pinch salt,
143,246,4,,,1.0,100g/3Â½oz full-fat plain yoghurt,ok,,100g/3Â½oz full-fat plain yoghurt,,100g/3Â½oz full-fat plain yoghurt,
143,232,5,,,1.0,"115ml/3Â¾fl oz full-fat milk , warmed",ok,,"115ml/3Â¾fl oz full-fat milk , warmed",,"115ml/3Â¾fl oz full-fat milk , warmed",
143,433,6,,,1.0,"750ml/1Â½ pints sunflower oil , for deep-frying",ok,,"750ml/1Â½ pints sunflower oil , for deep-frying",,"750ml/1Â½ pints sunflower oil , for deep-frying",
